ID_Transaccion,Fecha,Tienda,Cliente,Producto,Canal,Metodo_Pago,Promocion,Cantidad,Precio_Unitario,Descuento,Venta_Bruta,Impuesto,Venta_Neta,Costo_Unitario,Es_Devolucion,Notas,Columna_Vacia
2022-001945,09/05/2022 14:21,S1016,C00492,P2133,Call Center,Tarjeta,Cyber Week,1,49.96,0.05,49.96,6.0,43.96,38.56,0,,
2022-001946,22/03/2022 00:21,S1018,C00062,P2065,Web,Transferencia,Promo 10%,6,408.29,0.0,2449.74,293.97,2155.77,269.16,0,,
2022-001947,02/10/2022 15:26,S1038,C00188,P2092,Call Center,Financiamiento,2x1,2,802.49,0.0,1604.98,208.65,1396.33,416.32,0,,
2022-001948,09/06/2022 04:54,S1008,C00354,P2025,Web,Billetera Digital,Black Friday,2,564.63,0.15,1129.26,146.8,982.46,394.63,0,,
2022-001949,24/11/2022 15:31,S1030,C00631,P2071,Marketplace,Tarjeta,Black Friday,3,459.39,0.05,1378.17,206.73,1171.44,243.78,1,,
2022-001950,13/09/2022 17:43,S1045,C00607,P2085,Tienda,Financiamiento,Cyber Week,4,31.02,0.0,124.08,16.13,107.95,20.07,0,,
2022-001951,02/04/2022 10:38,S1014,C00085,P2134,Tienda,Efectivo,Promo 10%,3,241.56,0.0,724.68,86.96,637.72,153.79,1,,
2022-001952,19/01/2022 13:29,S1024,C00196,P2018,Call Center,Efectivo,Promo 15%,4,391.86,0.0,1567.44,235.12,1332.32,224.11,0,,
2022-001953,12/03/2022 12:32,S1014,C00594,P2042,Marketplace,Transferencia,Sin Promo,1,381.32,0.05,381.32,45.76,335.56,233.31,0,,
2022-001954,08/12/2022 19:21,S1027,C00189,P2131,Web,Financiamiento,2x1,2,196.93,0.0,393.86,59.08,334.78,119.6,1,,
2022-001955,30/12/2022 08:31,S1001,C00170,P2107,Web,Efectivo,Black Friday,2,322.0,0.0,644.0,83.72,560.28,196.36,1,,
2022-001956,22/02/2022 20:04,S1034,C00481,P2143,Web,Financiamiento,Cyber Week,1,157.9,0.1,157.9,23.68,134.22,101.86,0,,
2022-001957,10/12/2022 22:48,S1007,C00073,P2071,Call Center,Billetera Digital,Cyber Week,1,386.86,0.2,386.86,50.29,336.57,243.78,0,,
2022-001958,22/09/2022 00:46,S1026,C00291,P2143,Tienda,Transferencia,Promo 10%,2,149.12,0.15,298.24,44.74,253.5,101.86,1,,
2022-001959,29/04/2022 12:49,S1033,C00778,P2083,Web,Tarjeta,Black Friday,4,497.25,0.05,1989.0,298.35,1690.65,334.59,0,,
2022-001960,05/11/2022 13:22,S1013,C00672,P2117,Tienda,Financiamiento,Cyber Week,2,84.2,0.0,168.4,20.21,148.19,41.82,0,,
2022-001961,31/10/2022 06:48,S1028,C00263,P2045,Web,Transferencia,Promo 10%,2,58.57,0.15,117.14,17.57,99.57,46.07,0,,
2022-001962,29/12/2022 17:01,S1015,C00716,P2155,Tienda,Financiamiento,Cyber Week,3,157.33,0.0,471.99,56.64,415.35,71.96,0,,
2022-001963,11/09/2022 17:27,S1009,C00493,P2018,Marketplace,Billetera Digital,Promo 15%,1,333.08,0.15,333.08,43.3,289.78,224.11,1,,
2022-001964,23/10/2022 22:11,S1013,C00136,P2030,Web,Transferencia,2x1,2,514.37,0.05,1028.74,123.45,905.29,418.38,0,,
2022-001965,16/09/2022 15:09,S1017,C00349,P2079,Web,Tarjeta,Promo 10%,3,237.11,0.05,711.33,85.36,625.97,156.92,0,,
2022-001966,06/01/2022 11:50,S1005,C00629,P2056,Tienda,Billetera Digital,Promo 15%,4,886.94,0.0,3547.76,461.21,3086.55,417.23,0,,
2022-001967,24/05/2022 13:04,S1014,C00641,P2072,Web,Transferencia,Black Friday,1,604.62,0.0,604.62,72.55,532.07,420.23,0,,
2022-001968,22/06/2022 03:40,S1002,C00064,P2014,Web,Tarjeta,Cyber Week,1,344.15,0.2,344.15,44.74,299.41,296.33,0,,
2022-001969,10/11/2022 02:27,S1035,C00045,P2074,Call Center,Efectivo,Cyber Week,1,281.27,0.0,281.27,42.19,239.08,138.92,1,,
2022-001970,01/07/2022 03:59,S1006,C00127,P2136,Tienda,Tarjeta,Black Friday,4,131.58,0.15,526.32,68.42,457.9,99.42,0,,
2022-001971,12/09/2022 11:14,S1030,C00403,P2047,Web,Financiamiento,Promo 10%,1,388.27,0.15,388.27,58.24,330.03,295.44,0,,
2022-001972,02/07/2022 22:02,S1042,C00517,P2145,Marketplace,Tarjeta,Promo 15%,1,94.41,0.2,94.41,12.27,82.14,77.61,0,,
2022-001973,09/09/2022 08:38,S1008,C00198,P2005,Web,Efectivo,Promo 15%,2,545.93,0.0,1091.86,141.94,949.92,390.45,0,,
2022-001974,03/08/2022 17:43,S1010,C00416,P2156,Call Center,Tarjeta,Cyber Week,3,65.14,0.2,195.42,23.45,171.97,55.02,0,,
2022-001975,14/12/2022 06:16,S1006,C00232,P2038,Tienda,Efectivo,Black Friday,1,111.96,0.2,111.96,14.55,97.41,104.22,0,,
2022-001976,14/08/2022 02:17,S1002,C00783,P2119,Web,Transferencia,Promo 15%,4,610.46,0.2,2441.84,317.44,2124.4,363.73,1,,
2022-001977,15/08/2022 11:39,S1004,C00045,P2119,Tienda,Tarjeta,Promo 10%,4,610.46,0.2,2441.84,317.44,2124.4,363.73,0,,
2022-001978,12/06/2022 21:09,S1019,C00529,P2006,Call Center,Efectivo,Sin Promo,2,321.61,0.2,643.22,96.48,546.74,287.52,0,,
2022-001979,06/06/2022 22:04,S1004,C00183,P2008,Web,Tarjeta,Sin Promo,3,874.23,0.0,2622.69,340.95,2281.74,421.75,0,,
2022-001980,15/09/2022 14:39,S1035,C00235,P2096,Tienda,Financiamiento,Cyber Week,1,636.0,0.0,636.0,95.4,540.6,369.96,0,,
2022-001981,25/10/2022 09:26,S1009,C00198,P2055,Tienda,Efectivo,Black Friday,2,140.77,0.0,281.54,36.6,244.94,77.43,0,,
2022-001982,18/09/2022 00:40,S1026,C00341,P2076,Marketplace,Billetera Digital,Promo 15%,1,92.64,0.05,92.64,13.9,78.74,50.2,1,,
2022-001983,17/02/2022 01:21,S1043,C00262,P2066,Tienda,Billetera Digital,Promo 10%,4,524.71,0.0,2098.84,272.85,1825.99,297.19,0,,
2022-001984,08/02/2022 09:12,S1006,C00636,P2032,Call Center,Tarjeta,Promo 10%,1,466.57,0.0,466.57,60.65,405.92,330.43,0,,
2022-001985,15/05/2022 15:23,S1021,C00638,P2046,Call Center,Billetera Digital,2x1,1,308.18,0.15,308.18,46.23,261.95,192.92,1,,
2022-001986,20/11/2022 06:58,S1025,C00668,P2100,Marketplace,Billetera Digital,Black Friday,1,571.97,0.0,571.97,85.8,486.17,422.9,0,,
2022-001987,02/09/2022 00:23,S1002,C00142,P2070,Tienda,Transferencia,Promo 10%,1,614.79,0.0,614.79,79.92,534.87,281.04,1,,
2022-001988,09/06/2022 18:02,S1015,C00791,P2110,Web,Transferencia,Promo 15%,1,354.21,0.15,354.21,42.51,311.7,314.95,0,,
2022-001989,23/02/2022 01:34,S1014,C00365,P2108,Tienda,Tarjeta,Promo 15%,1,283.38,0.0,283.38,34.01,249.37,144.01,0,,
2022-001990,01/01/2022 02:23,S1003,C00592,P2046,Tienda,Efectivo,Sin Promo,1,362.57,0.0,362.57,47.13,315.44,192.92,0,,
2022-001991,22/06/2022 13:20,S1031,C00039,P2080,Call Center,Billetera Digital,Promo 15%,1,256.52,0.15,256.52,38.48,218.04,221.89,0,,
2022-001992,25/01/2022 17:11,S1042,C00700,P2018,Web,Efectivo,Black Friday,3,391.86,0.0,1175.58,152.83,1022.75,224.11,0,,
2022-001993,05/08/2022 16:54,S1022,C00409,P2160,Call Center,Financiamiento,Sin Promo,1,812.22,0.0,812.22,121.83,690.39,418.28,1,,
2022-001994,25/09/2022 21:50,S1025,C00022,P2096,Call Center,Billetera Digital,2x1,4,572.4,0.1,2289.6,343.44,1946.16,369.96,0,,
2022-001995,05/08/2022 17:20,S1041,C00577,P2012,Tienda,Efectivo,Black Friday,3,788.33,0.0,2364.99,307.45,2057.54,363.05,0,Revisar,
2022-001996,26/08/2022 23:53,S1017,C00632,P2097,Web,Billetera Digital,Black Friday,1,416.9,0.2,416.9,50.03,366.87,298.37,0,,
2022-001997,30/09/2022 20:53,S1023,C00497,P2044,Web,Tarjeta,Promo 15%,1,431.38,0.05,431.38,64.71,366.67,214.81,0,,
2022-001998,01/09/2022 08:11,S1031,C00768,P2011,Tienda,Billetera Digital,Promo 15%,1,392.72,0.0,392.72,58.91,333.81,309.34,0,,
2022-001999,24/06/2022 18:15,S1018,C00705,P2046,Tienda,Financiamiento,Cyber Week,1,326.31,0.1,326.31,39.16,287.15,192.92,0,,
2022-002000,24/05/2022 04:07,S1017,C00785,P2081,Tienda,Financiamiento,Black Friday,2,339.41,0.15,678.82,81.46,597.36,192.91,1,,
2022-002001,26/07/2022 11:20,S1039,C00086,P2060,Web,Tarjeta,Promo 15%,3,383.25,0.0,1149.75,149.47,1000.28,245.82,0,,
2022-002002,13/06/2022 18:34,S1025,C00134,P2042,Tienda,Billetera Digital,Cyber Week,1,401.39,0.0,401.39,60.21,341.18,233.31,0,,
2022-002003,03/05/2022 14:14,S1022,C00392,P2132,Marketplace,Transferencia,Promo 15%,3,321.61,0.0,964.83,144.72,820.11,220.13,0,,
2022-002004,08/04/2022 08:34,S1009,C00442,P2128,Tienda,Billetera Digital,Promo 15%,2,529.52,0.05,1059.04,137.68,921.36,269.57,0,,
2022-002005,16/01/2022 14:56,S1005,C00750,P2133,Call Center,Financiamiento,Sin Promo,1,52.59,0.0,52.59,6.84,45.75,38.56,0,,
2022-002006,28/01/2022 17:02,S1015,C00688,P2054,Marketplace,Efectivo,2x1,5,463.28,0.0,2316.4,277.97,2038.43,220.6,0,,
2022-002007,03/12/2022 10:09,S1034,C00429,P2131,Marketplace,Transferencia,Cyber Week,1,167.39,0.15,167.39,25.11,142.28,119.6,1,,
2022-002008,28/06/2022 12:15,S1038,C00666,P2103,Marketplace,Transferencia,Promo 15%,3,361.16,0.15,1083.48,140.85,942.63,274.37,0,,
2022-002009,19/08/2022 18:47,S1039,C00451,P2067,Call Center,Financiamiento,2x1,3,495.08,0.15,1485.24,193.08,1292.16,420.88,1,,
2022-002010,15/09/2022 19:08,S1001,C00136,P2076,Web,Efectivo,Sin Promo,2,78.02,0.2,156.04,20.29,135.75,50.2,0,,
2022-002011,20/01/2022 16:35,S1041,C00090,P2012,Tienda,Transferencia,Sin Promo,3,670.08,0.15,2010.24,261.33,1748.91,363.05,0,,
2022-002012,08/06/2022 18:00,S1006,C00322,P2010,Tienda,Efectivo,Promo 15%,3,404.09,0.0,1212.27,157.6,1054.67,210.17,0,,
2022-002013,24/02/2022 16:09,S1025,C00435,P2076,Tienda,Transferencia,Sin Promo,1,92.64,0.05,92.64,13.9,78.74,50.2,0,,
2022-002014,22/12/2022 11:18,S1022,C00683,P2055,Call Center,Tarjeta,Black Friday,2,133.73,0.05,267.46,40.12,227.34,77.43,0,,
2022-002015,12/05/2022 09:57,S1030,C00104,P2073,Web,Transferencia,Promo 15%,1,156.33,0.05,156.33,23.45,132.88,131.1,0,,
2022-002016,31/01/2022 09:25,S1043,C00365,P2074,Call Center,Tarjeta,Sin Promo,2,267.21,0.05,534.42,69.47,464.95,138.92,0,,
2022-002017,02/03/2022 18:16,S1036,C00064,P2130,Tienda,Efectivo,Promo 10%,2,561.03,0.2,1122.06,168.31,953.75,404.15,0,,
2022-002018,17/06/2022 16:51,S1029,C00110,P2046,Marketplace,Transferencia,Promo 10%,3,308.18,0.15,924.54,138.68,785.86,192.92,0,,
2022-002019,26/08/2022 08:53,S1004,C00296,P2101,Call Center,Financiamiento,Black Friday,1,269.22,0.2,269.22,35.0,234.22,262.94,0,,
2022-002020,11/11/2022 17:34,S1017,C00412,P2070,Tienda,Efectivo,Cyber Week,2,614.79,0.0,1229.58,147.55,1082.03,281.04,0,,
2022-002021,14/05/2022 08:17,S1014,C00529,P2061,Call Center,Financiamiento,Black Friday,2,42.68,0.0,85.36,10.24,75.12,26.36,0,Revisar,
2022-002022,14/09/2022 21:28,S1022,C00638,P2009,Call Center,Billetera Digital,Promo 10%,2,523.01,0.0,1046.02,156.9,889.12,287.2,0,,
2022-002023,28/08/2022 00:48,S1028,C00077,P2006,Tienda,Tarjeta,Cyber Week,1,361.81,0.1,361.81,54.27,307.54,287.52,0,,
2022-002024,31/01/2022 03:23,S1032,C00790,P2117,Marketplace,Efectivo,Promo 10%,2,67.36,0.2,134.72,20.21,114.51,41.82,0,,
2022-002025,12/02/2022 09:37,S1031,C00619,P2097,Call Center,Transferencia,Sin Promo,4,442.96,0.15,1771.84,265.78,1506.06,298.37,0,,
2022-002026,05/03/2022 06:02,S1025,C00390,P2061,Tienda,Financiamiento,Sin Promo,2,38.41,0.1,76.82,11.52,65.3,26.36,0,,
2022-002027,06/05/2022 09:52,S1036,C00734,P2076,Call Center,Transferencia,Promo 10%,1,78.02,0.2,78.02,11.7,66.32,50.2,1,,
2022-002028,21/03/2022 12:53,S1036,C00658,P2049,Call Center,Transferencia,Sin Promo,4,126.62,0.2,506.48,75.97,430.51,89.45,1,,
2022-002029,19/06/2022 07:38,S1041,C00475,P2085,Tienda,Efectivo,Promo 10%,1,31.02,0.0,31.02,4.03,26.99,20.07,0,,
2022-002030,07/02/2022 12:15,S1028,C00197,P2008,Tienda,Tarjeta,Black Friday,1,743.1,0.15,743.1,111.47,631.63,421.75,0,,
2022-002031,24/11/2022 05:00,S1001,C00372,P2145,Call Center,Tarjeta,Promo 10%,1,118.01,0.0,118.01,15.34,102.67,77.61,1,,
2022-002032,25/07/2022 23:39,S1017,C00028,P2120,Tienda,Transferencia,Promo 10%,2,199.5,0.0,399.0,47.88,351.12,113.2,0,,
2022-002033,08/02/2022 11:15,S1037,C00517,P2147,Call Center,Financiamiento,Cyber Week,1,465.95,0.15,465.95,60.57,405.38,299.7,0,,
2022-002034,07/07/2022 07:17,S1038,C00225,P2107,Web,Transferencia,2x1,2,273.7,0.15,547.4,71.16,476.24,196.36,0,,
2022-002035,05/03/2022 14:54,S1009,C00597,P2055,Marketplace,Billetera Digital,Black Friday,1,119.65,0.15,119.65,15.55,104.1,77.43,1,,
2022-002036,09/11/2022 11:19,S1037,C00405,P2089,Call Center,Tarjeta,Black Friday,1,736.54,0.0,736.54,95.75,640.79,351.93,0,,
2022-002037,18/06/2022 11:27,S1009,C00367,P2042,Marketplace,Billetera Digital,Promo 10%,1,321.11,0.2,321.11,41.74,279.37,233.31,0,,
2022-002038,29/09/2022 04:37,S1008,C00155,P2078,Marketplace,Tarjeta,Black Friday,3,149.09,0.1,447.27,58.15,389.12,125.47,0,,
2022-002039,19/05/2022 22:17,S1027,C00326,P2075,Marketplace,Tarjeta,Promo 10%,2,464.04,0.2,928.08,139.21,788.87,301.87,0,,
2022-002040,10/03/2022 07:05,S1035,C00476,P2033,Web,Transferencia,Black Friday,1,80.36,0.0,80.36,12.05,68.31,61.26,0,,
2022-002041,22/12/2022 07:30,S1003,C00070,P2062,Marketplace,Efectivo,Black Friday,5,95.11,0.15,475.55,61.82,413.73,74.21,0,,
2022-002042,16/01/2022 12:14,S1033,C00325,P2030,Call Center,Transferencia,Sin Promo,1,433.15,0.2,433.15,64.97,368.18,418.38,0,,
2022-002043,07/12/2022 18:30,S1003,C00611,P2038,Call Center,Efectivo,Promo 15%,1,118.96,0.15,118.96,15.46,103.5,104.22,0,,
2022-002044,31/05/2022 04:47,S1028,C00373,P2073,Call Center,Financiamiento,2x1,1,164.56,0.0,164.56,24.68,139.88,131.1,0,,
2022-002045,10/05/2022 10:23,S1011,C00790,P2031,Call Center,Transferencia,Black Friday,3,203.6,0.0,610.8,73.3,537.5,111.43,0,,
2022-002046,18/01/2022 11:08,S1045,C00295,P2093,Tienda,Tarjeta,2x1,2,118.37,0.2,236.74,30.78,205.96,75.0,0,,
2022-002047,17/07/2022 20:41,S1010,C00757,P2102,Web,Financiamiento,Promo 15%,2,450.78,0.1,901.56,108.19,793.37,270.07,0,,
2022-002048,11/08/2022 04:35,S1019,C00169,P2092,Call Center,Transferencia,Promo 15%,5,682.12,0.15,3410.6,511.59,2899.01,416.32,0,,
2022-002049,12/09/2022 16:50,S1005,C00441,P2011,Marketplace,Transferencia,Cyber Week,2,314.18,0.2,628.36,81.69,546.67,309.34,0,,
2022-002050,11/01/2022 21:13,S1034,C00403,P2049,Tienda,Transferencia,Sin Promo,1,158.27,0.0,158.27,23.74,134.53,89.45,0,,
2022-002051,22/03/2022 13:07,S1009,C00324,P2093,Web,Billetera Digital,2x1,1,147.96,0.0,147.96,19.23,128.73,75.0,0,,
2022-002052,17/02/2022 15:48,S1011,C00767,P2134,Web,Efectivo,Cyber Week,1,193.25,0.2,193.25,23.19,170.06,153.79,1,,
2022-002053,10/05/2022 17:03,S1004,C00454,P2087,Web,Financiamiento,Promo 10%,1,291.4,0.1,291.4,37.88,253.52,166.63,0,,
2022-002054,09/12/2022 03:47,S1014,C00329,P2117,Web,Tarjeta,Cyber Week,3,84.2,0.0,252.6,30.31,222.29,41.82,0,,
2022-002055,30/01/2022 07:55,S1030,C00483,P2070,Web,Billetera Digital,Promo 15%,1,614.79,0.0,614.79,92.22,522.57,281.04,0,,
2022-002056,12/12/2022 23:06,S1012,C00233,P2145,Marketplace,Transferencia,Promo 10%,2,106.21,0.1,212.42,25.49,186.93,77.61,0,,
2022-002057,13/10/2022 20:52,S1042,C00130,P2003,Web,Financiamiento,Sin Promo,1,432.41,0.15,432.41,56.21,376.2,261.5,0,,
2022-002058,30/10/2022 09:38,S1030,C00237,P2061,Marketplace,Transferencia,Promo 15%,2,36.28,0.15,72.56,10.88,61.68,26.36,0,,
2022-002059,24/12/2022 12:54,S1039,C00212,P2031,Call Center,Billetera Digital,Sin Promo,3,203.6,0.0,610.8,79.4,531.4,111.43,0,,
2022-002060,18/08/2022 07:01,S1009,C00330,P2024,Marketplace,Efectivo,2x1,3,300.46,0.05,901.38,117.18,784.2,197.91,1,,
2022-002061,24/02/2022 19:15,S1036,C00301,P2091,Web,Transferencia,Sin Promo,1,433.2,0.2,433.2,64.98,368.22,397.11,0,,
2022-002062,20/04/2022 21:50,S1035,C00411,P2119,Web,Financiamiento,2x1,5,724.93,0.05,3624.65,543.7,3080.95,363.73,0,,
2022-002063,25/08/2022 14:52,S1007,C00667,P2119,Tienda,Transferencia,Sin Promo,4,763.08,0.0,3052.32,396.8,2655.52,363.73,0,,
2022-002064,19/07/2022 12:14,S1007,C00667,P2141,Tienda,Efectivo,Black Friday,2,832.49,0.0,1664.98,216.45,1448.53,384.64,0,,
2022-002065,29/04/2022 18:22,S1040,C00081,P2097,Tienda,Transferencia,Sin Promo,1,521.13,0.0,521.13,67.75,453.38,298.37,0,,
2022-002066,29/12/2022 04:46,S1025,C00168,P2022,Web,Tarjeta,2x1,2,404.94,0.1,809.88,121.48,688.4,325.44,1,,
2022-002067,30/05/2022 23:10,S1005,C00107,P2026,Web,Billetera Digital,Cyber Week,1,459.92,0.0,459.92,59.79,400.13,230.43,0,,
2022-002068,15/08/2022 15:17,S1027,C00741,P2018,Marketplace,Efectivo,Promo 10%,2,313.49,0.2,626.98,94.05,532.93,224.11,0,,
2022-002069,18/04/2022 11:35,S1041,C00242,P2113,Web,Financiamiento,Promo 10%,2,297.65,0.0,595.3,77.39,517.91,139.53,1,,
2022-002070,10/03/2022 16:02,S1027,C00642,P2150,Call Center,Billetera Digital,Promo 10%,2,234.07,0.0,468.14,70.22,397.92,154.53,0,,
2022-002071,26/06/2022 04:21,S1029,C00434,P2069,Call Center,Tarjeta,2x1,1,191.55,0.0,191.55,28.73,162.82,145.02,0,,
2022-002072,26/03/2022 02:27,S1021,C00201,P2091,Marketplace,Billetera Digital,2x1,1,460.27,0.15,460.27,69.04,391.23,397.11,0,,
2022-002073,08/12/2022 13:55,S1031,C00432,P2095,Marketplace,Efectivo,2x1,5,583.94,0.2,2919.7,437.95,2481.75,368.2,0,,
2022-002074,04/07/2022 12:58,S1045,C00371,P2105,Tienda,Transferencia,Promo 10%,2,676.15,0.0,1352.3,175.8,1176.5,320.12,0,,
2022-002075,14/10/2022 20:40,S1008,C00296,P2101,Call Center,Efectivo,Sin Promo,2,336.53,0.0,673.06,87.5,585.56,262.94,1,,
2022-002076,18/10/2022 13:09,S1020,C00275,P2093,Web,Efectivo,2x1,1,133.16,0.1,133.16,19.97,113.19,75.0,0,,
2022-002077,27/04/2022 03:50,S1031,C00772,P2056,Call Center,Efectivo,Promo 15%,6,798.25,0.1,4789.5,718.42,4071.08,417.23,0,,
2022-002078,09/06/2022 18:49,S1022,C00502,P2109,Web,Financiamiento,Cyber Week,1,166.62,0.2,166.62,24.99,141.63,141.94,0,,
2022-002079,07/11/2022 23:15,S1021,C00503,P2082,Tienda,Billetera Digital,Promo 10%,3,239.21,0.15,717.63,107.64,609.99,152.77,0,,
2022-002080,06/10/2022 00:40,S1029,C00497,P2135,Call Center,Efectivo,Promo 10%,1,152.93,0.0,152.93,22.94,129.99,71.27,0,,
2022-002081,15/10/2022 23:51,S1001,C00136,P2136,Web,Tarjeta,Black Friday,2,154.8,0.0,309.6,40.25,269.35,99.42,0,,
2022-002082,23/05/2022 12:38,S1004,C00078,P2146,Marketplace,Billetera Digital,2x1,1,280.13,0.1,280.13,36.42,243.71,242.22,0,,
2022-002083,09/03/2022 08:32,S1030,C00121,P2003,Marketplace,Billetera Digital,Black Friday,1,406.98,0.2,406.98,61.05,345.93,261.5,0,,
2022-002084,26/08/2022 12:46,S1031,C00338,P2157,Call Center,Billetera Digital,Sin Promo,1,223.38,0.0,223.38,33.51,189.87,118.28,0,,
2022-002085,27/03/2022 07:09,S1037,C00755,P2014,Tienda,Financiamiento,Sin Promo,1,387.17,0.1,387.17,50.33,336.84,296.33,0,,
2022-002086,25/05/2022 02:26,S1008,C00705,P2015,Web,Transferencia,Sin Promo,2,173.77,0.0,347.54,45.18,302.36,122.14,0,,
2022-002087,13/01/2022 01:42,S1026,C00403,P2044,Call Center,Financiamiento,Cyber Week,2,385.97,0.15,771.94,115.79,656.15,214.81,0,,
2022-002088,22/09/2022 17:38,S1031,C00039,P2113,Marketplace,Tarjeta,Black Friday,1,253.0,0.15,253.0,37.95,215.05,139.53,0,,
2022-002089,22/10/2022 03:31,S1010,C00779,P2144,Marketplace,Billetera Digital,2x1,1,272.5,0.0,272.5,32.7,239.8,177.43,0,,
2022-002090,08/05/2022 14:13,S1011,C00435,P2136,Call Center,Efectivo,2x1,1,154.8,0.0,154.8,18.58,136.22,99.42,0,,
2022-002091,14/09/2022 15:37,S1024,C00244,P2052,Tienda,Transferencia,Cyber Week,5,94.69,0.0,473.45,71.02,402.43,47.67,0,,
2022-002092,21/01/2022 11:13,S1017,C00018,P2138,Marketplace,Transferencia,Sin Promo,3,720.1,0.0,2160.3,259.24,1901.06,375.47,1,,
2022-002093,19/12/2022 09:26,S1023,C00155,P2144,Tienda,Financiamiento,2x1,4,272.5,0.0,1090.0,163.5,926.5,177.43,0,,
2022-002094,06/12/2022 07:02,S1015,C00009,P2131,Web,Billetera Digital,Promo 15%,4,177.24,0.1,708.96,85.08,623.88,119.6,0,,
2022-002095,06/08/2022 13:45,S1041,C00060,P2010,Call Center,Billetera Digital,Cyber Week,2,404.09,0.0,808.18,105.06,703.12,210.17,0,,
2022-002096,11/12/2022 15:16,S1037,C00201,P2118,Marketplace,Billetera Digital,Promo 15%,2,55.38,0.15,110.76,14.4,96.36,45.65,0,,
2022-002097,19/05/2022 22:35,S1022,C00192,P2035,Tienda,Tarjeta,2x1,1,725.28,0.2,725.28,108.79,616.49,418.3,1,,
2022-002098,12/08/2022 16:39,S1013,C00030,P2094,Marketplace,Tarjeta,Black Friday,2,665.75,0.05,1331.5,159.78,1171.72,392.99,0,,
2022-002099,16/11/2022 08:35,S1027,C00489,P2159,Marketplace,Efectivo,2x1,2,608.84,0.05,1217.68,182.65,1035.03,434.27,0,,
2022-002100,27/01/2022 02:38,S1031,C00533,P2136,Web,Tarjeta,2x1,5,154.8,0.0,774.0,116.1,657.9,99.42,1,,
2022-002101,17/05/2022 12:58,S1029,C00298,P2110,Web,Transferencia,Promo 10%,2,375.05,0.1,750.1,112.52,637.58,314.95,0,,
2022-002102,07/10/2022 00:31,S1014,C00223,P2053,Marketplace,Tarjeta,2x1,1,934.5,0.0,934.5,112.14,822.36,436.17,1,,
2022-002103,29/10/2022 07:18,S1001,C00451,P2071,Call Center,Transferencia,2x1,1,483.57,0.0,483.57,62.86,420.71,243.78,0,,
2022-002104,02/04/2022 15:43,S1032,C00236,P2050,Web,Tarjeta,Promo 10%,4,246.56,0.1,986.24,147.94,838.3,192.16,1,,
2022-002105,23/03/2022 17:05,S1042,C00199,P2119,Call Center,Tarjeta,Promo 10%,5,763.08,0.0,3815.4,496.0,3319.4,363.73,0,,
2022-002106,19/07/2022 17:36,S1034,C00009,P2097,Web,Efectivo,Sin Promo,6,521.13,0.0,3126.78,469.02,2657.76,298.37,0,,
2022-002107,10/10/2022 12:25,S1006,C00170,P2030,Marketplace,Billetera Digital,Sin Promo,2,487.3,0.1,974.6,126.7,847.9,418.38,0,,
2022-002108,30/04/2022 05:09,S1020,C00602,P2091,Marketplace,Financiamiento,2x1,3,541.5,0.0,1624.5,243.67,1380.83,397.11,0,,
2022-002109,04/01/2022 21:07,S1024,C00515,P2114,Tienda,Transferencia,2x1,2,470.9,0.15,941.8,141.27,800.53,274.57,0,,
2022-002110,19/04/2022 14:49,S1035,C00410,P2121,Web,Tarjeta,Promo 10%,2,417.78,0.0,835.56,125.33,710.23,207.12,0,,
2022-002111,07/02/2022 08:57,S1004,C00643,P2125,Marketplace,Efectivo,Promo 10%,3,327.42,0.05,982.26,127.69,854.57,235.01,0,,
2022-002112,21/09/2022 11:45,S1032,C00504,P2087,Marketplace,Billetera Digital,Cyber Week,2,291.4,0.1,582.8,87.42,495.38,166.63,0,,
2022-002113,16/08/2022 16:03,S1019,C00048,P2002,Call Center,Tarjeta,2x1,3,290.16,0.0,870.48,130.57,739.91,134.76,0,,
2022-002114,13/01/2022 18:09,S1033,C00106,P2030,Tienda,Transferencia,Promo 10%,1,514.37,0.05,514.37,77.16,437.21,418.38,0,,
2022-002115,16/08/2022 01:08,S1011,C00630,P2016,Marketplace,Billetera Digital,Sin Promo,6,138.07,0.2,828.42,99.41,729.01,121.18,1,,
2022-002116,05/12/2022 17:46,S1009,C00504,P2054,Web,Financiamiento,Black Friday,6,463.28,0.0,2779.68,361.36,2418.32,220.6,0,,
2022-002117,12/02/2022 23:11,S1034,C00049,P2157,Web,Billetera Digital,Cyber Week,3,212.21,0.05,636.63,95.49,541.14,118.28,0,,
2022-002118,12/08/2022 06:47,S1009,C00090,P2032,Call Center,Financiamiento,Promo 15%,4,466.57,0.0,1866.28,242.62,1623.66,330.43,0,,
2022-002119,16/06/2022 09:16,S1010,C00102,P2051,Call Center,Financiamiento,Sin Promo,5,684.37,0.2,3421.85,410.62,3011.23,394.02,0,,
2022-002120,18/03/2022 10:34,S1026,C00368,P2046,Call Center,Transferencia,Sin Promo,3,308.18,0.15,924.54,138.68,785.86,192.92,0,,
2022-002121,29/03/2022 17:48,S1023,C00589,P2031,Tienda,Transferencia,Sin Promo,2,203.6,0.0,407.2,61.08,346.12,111.43,1,,
2022-002122,06/11/2022 18:19,S1014,C00197,P2082,Call Center,Efectivo,Cyber Week,2,281.42,0.0,562.84,67.54,495.3,152.77,0,,
2022-002123,18/12/2022 20:49,S1028,C00464,P2053,Web,Efectivo,Promo 10%,1,794.32,0.15,794.32,119.15,675.17,436.17,1,,
