REPORTE,TRANSACTIONID,DATE,STOREID,CUSTOMERID,PRODUCTID,CHANNEL,PAYMENTMETHOD,PROMOTION,QUANTITY,UNITPRICE,DISCOUNTPCT,GROSSSALES,TAXAMOUNT,NETSALES,UNITCOST,RETURNFLAG
RETAILMAX S.A. - VENTAS 2021,2021-001600,2021-08-29 09:23:47,S1034,C00102,P2111,Marketplace,Transferencia,Black Friday,2,262.91,0.1,525.82,78.87,446.95,191.52,0
RETAILMAX S.A. - VENTAS 2021,2021-001601,2021-12-08 21:28:23,S1002,C00149,P2026,Web,Efectivo,Sin Promo,2,459.92,0.0,919.84,119.58,800.26,230.43,0
RETAILMAX S.A. - VENTAS 2021,2021-001602,2021-09-05 09:54:36,S1015,C00153,P2050,Marketplace,Financiamiento,Cyber Week,1,246.56,0.1,246.56,29.59,216.97,192.16,0
RETAILMAX S.A. - VENTAS 2021,2021-001603,2021-01-27 21:32:34,S1011,C00657,P2104,Marketplace,Tarjeta,Promo 10%,1,561.78,0.2,561.78,67.41,494.37,405.18,0
RETAILMAX S.A. - VENTAS 2021,2021-001604,2021-04-25 07:58:18,S1044,C00596,P2152,Call Center,Efectivo,Sin Promo,4,499.51,0.0,1998.04,259.75,1738.29,338.06,1
RETAILMAX S.A. - VENTAS 2021,2021-001605,2021-10-05 18:25:01,S1006,C00585,P2126,Call Center,Financiamiento,Black Friday,1,581.52,0.15,581.52,75.6,505.92,413.19,0
RETAILMAX S.A. - VENTAS 2021,2021-001606,2021-06-03 02:57:13,S1010,C00348,P2140,Call Center,Tarjeta,Promo 15%,1,12.97,0.1,12.97,1.56,11.41,6.63,0
RETAILMAX S.A. - VENTAS 2021,2021-001607,2021-08-12 14:46:45,S1039,C00601,P2119,Call Center,Financiamiento,Sin Promo,3,763.08,0.0,2289.24,297.6,1991.64,363.73,0
RETAILMAX S.A. - VENTAS 2021,2021-001608,2021-07-09 04:18:16,S1028,C00636,P2060,Call Center,Financiamiento,Black Friday,1,364.09,0.05,364.09,54.61,309.48,245.82,0
RETAILMAX S.A. - VENTAS 2021,2021-001609,2021-07-27 15:39:34,S1001,C00200,P2050,Web,Billetera Digital,Promo 10%,3,273.95,0.0,821.85,106.84,715.01,192.16,0
RETAILMAX S.A. - VENTAS 2021,2021-001610,2021-03-23 21:46:18,S1035,C00211,P2044,Tienda,Tarjeta,Sin Promo,1,431.38,0.05,431.38,64.71,366.67,214.81,0
RETAILMAX S.A. - VENTAS 2021,2021-001611,2021-01-05 05:27:46,S1037,C00736,P2034,Tienda,Efectivo,Sin Promo,2,249.8,0.05,499.6,64.95,434.65,122.22,0
RETAILMAX S.A. - VENTAS 2021,2021-001612,2021-08-30 06:27:54,S1011,C00555,P2028,Marketplace,Transferencia,Cyber Week,1,598.19,0.0,598.19,71.78,526.41,344.08,0
RETAILMAX S.A. - VENTAS 2021,2021-001613,2021-02-14 01:28:19,S1001,C00499,P2119,Marketplace,Tarjeta,Sin Promo,1,763.08,0.0,763.08,99.2,663.88,363.73,0
RETAILMAX S.A. - VENTAS 2021,2021-001614,2021-02-12 01:26:19,S1019,C00285,P2095,Web,Efectivo,2x1,2,583.94,0.2,1167.88,175.18,992.7,368.2,0
RETAILMAX S.A. - VENTAS 2021,2021-001615,2021-02-25 09:43:59,S1005,C00587,P2143,Tienda,Billetera Digital,Promo 15%,2,157.9,0.1,315.8,41.05,274.75,101.86,0
RETAILMAX S.A. - VENTAS 2021,2021-001616,2021-02-03 16:49:59,S1003,C00653,P2015,Web,Billetera Digital,Sin Promo,2,173.77,0.0,347.54,45.18,302.36,122.14,0
RETAILMAX S.A. - VENTAS 2021,2021-001617,2021-11-07 08:08:52,S1025,C00158,P2135,Call Center,Transferencia,Cyber Week,2,152.93,0.0,305.86,45.88,259.98,71.27,0
RETAILMAX S.A. - VENTAS 2021,2021-001618,2021-12-22 17:12:32,S1028,C00655,P2109,Marketplace,Transferencia,Cyber Week,3,208.28,0.0,624.84,93.73,531.11,141.94,1
RETAILMAX S.A. - VENTAS 2021,2021-001619,2021-07-25 15:13:04,S1008,C00087,P2035,Marketplace,Transferencia,Promo 10%,3,906.6,0.0,2719.8,353.57,2366.23,418.3,0
RETAILMAX S.A. - VENTAS 2021,2021-001620,2021-08-25 05:24:53,S1024,C00499,P2043,Tienda,Tarjeta,Black Friday,3,313.61,0.0,940.83,141.12,799.71,244.5,0
RETAILMAX S.A. - VENTAS 2021,2021-001621,2021-03-17 03:55:13,S1037,C00738,P2144,Web,Tarjeta,Promo 15%,6,272.5,0.0,1635.0,212.55,1422.45,177.43,0
RETAILMAX S.A. - VENTAS 2021,2021-001622,2021-12-19 11:38:56,S1021,C00563,P2046,Call Center,Financiamiento,2x1,2,308.18,0.15,616.36,92.45,523.91,192.92,0
RETAILMAX S.A. - VENTAS 2021,2021-001623,2021-11-26 20:06:07,S1019,C00280,P2027,Web,Financiamiento,Cyber Week,3,331.73,0.0,995.19,149.28,845.91,230.42,0
RETAILMAX S.A. - VENTAS 2021,2021-001624,2021-07-06 05:41:56,S1041,C00004,P2108,Tienda,Tarjeta,Sin Promo,1,283.38,0.0,283.38,36.84,246.54,144.01,0
RETAILMAX S.A. - VENTAS 2021,2021-001625,2021-07-19 06:47:33,S1044,C00387,P2088,Call Center,Transferencia,2x1,3,543.32,0.05,1629.96,211.89,1418.07,308.2,0
RETAILMAX S.A. - VENTAS 2021,2021-001626,2021-06-17 15:22:38,S1020,C00168,P2157,Web,Tarjeta,Promo 10%,2,178.7,0.2,357.4,53.61,303.79,118.28,0
RETAILMAX S.A. - VENTAS 2021,2021-001627,2021-08-01 03:23:38,S1035,C00597,P2069,Web,Tarjeta,Promo 10%,2,191.55,0.0,383.1,57.47,325.63,145.02,0
RETAILMAX S.A. - VENTAS 2021,2021-001628,2021-09-20 21:59:17,S1036,C00182,P2113,Web,Efectivo,2x1,2,297.65,0.0,595.3,89.29,506.01,139.53,0
RETAILMAX S.A. - VENTAS 2021,2021-001629,2021-01-05 22:59:36,S1021,C00575,P2065,Marketplace,Transferencia,Sin Promo,1,408.29,0.0,408.29,61.24,347.05,269.16,0
RETAILMAX S.A. - VENTAS 2021,2021-001630,2021-09-05 18:14:37,S1015,C00348,P2080,Marketplace,Billetera Digital,Promo 15%,1,301.79,0.0,301.79,36.21,265.58,221.89,0
RETAILMAX S.A. - VENTAS 2021,2021-001631,2021-07-20 19:15:02,S1033,C00733,P2050,Web,Financiamiento,Cyber Week,6,246.56,0.1,1479.36,221.9,1257.46,192.16,0
RETAILMAX S.A. - VENTAS 2021,2021-001632,2021-08-21 21:31:00,S1038,C00139,P2087,Call Center,Tarjeta,Promo 15%,2,291.4,0.1,582.8,75.76,507.04,166.63,0
RETAILMAX S.A. - VENTAS 2021,2021-001633,2021-01-10 14:49:50,S1025,C00104,P2136,Tienda,Financiamiento,2x1,2,123.84,0.2,247.68,37.15,210.53,99.42,0
RETAILMAX S.A. - VENTAS 2021,2021-001634,2021-11-08 20:49:19,S1024,C00187,P2158,Web,Financiamiento,Promo 15%,1,542.39,0.0,542.39,81.36,461.03,274.83,0
RETAILMAX S.A. - VENTAS 2021,2021-001635,2021-11-30 01:24:33,S1037,C00550,P2084,Marketplace,Financiamiento,Promo 15%,3,9.26,0.15,27.78,3.61,24.17,8.31,0
RETAILMAX S.A. - VENTAS 2021,2021-001636,2021-09-29 08:20:44,S1035,C00694,P2048,Call Center,Efectivo,2x1,1,256.13,0.2,256.13,38.42,217.71,183.57,0
RETAILMAX S.A. - VENTAS 2021,2021-001637,2021-08-09 01:44:20,S1019,C00003,P2117,Marketplace,Billetera Digital,Black Friday,5,67.36,0.2,336.8,50.52,286.28,41.82,0
RETAILMAX S.A. - VENTAS 2021,2021-001638,2021-01-09 18:16:05,S1021,C00138,P2072,Marketplace,Billetera Digital,Cyber Week,4,513.93,0.15,2055.72,308.36,1747.36,420.23,0
RETAILMAX S.A. - VENTAS 2021,2021-001639,2021-09-12 21:07:24,S1023,C00732,P2132,Marketplace,Tarjeta,Promo 10%,1,273.37,0.15,273.37,41.01,232.36,220.13,0
RETAILMAX S.A. - VENTAS 2021,2021-001640,2021-10-15 11:57:48,S1032,C00600,P2065,Web,Tarjeta,Cyber Week,1,347.05,0.15,347.05,52.06,294.99,269.16,0
RETAILMAX S.A. - VENTAS 2021,2021-001641,2021-02-10 11:58:13,S1040,C00366,P2067,Tienda,Tarjeta,Promo 10%,2,553.33,0.05,1106.66,143.87,962.79,420.88,1
RETAILMAX S.A. - VENTAS 2021,2021-001642,2021-05-13 06:09:14,S1002,C00147,P2055,Marketplace,Financiamiento,Promo 10%,2,119.65,0.15,239.3,31.11,208.19,77.43,0
RETAILMAX S.A. - VENTAS 2021,2021-001643,2021-04-15 05:58:03,S1007,C00673,P2021,Marketplace,Transferencia,Black Friday,1,351.58,0.2,351.58,45.71,305.87,239.98,1
RETAILMAX S.A. - VENTAS 2021,2021-001644,2021-10-08 23:15:57,S1014,C00517,P2054,Tienda,Tarjeta,Promo 10%,1,463.28,0.0,463.28,55.59,407.69,220.6,0
RETAILMAX S.A. - VENTAS 2021,2021-001645,2021-05-19 06:30:58,S1014,C00728,P2107,Marketplace,Tarjeta,Black Friday,1,305.9,0.05,305.9,36.71,269.19,196.36,0
RETAILMAX S.A. - VENTAS 2021,2021-001646,2021-08-27 18:35:48,S1030,C00496,P2121,Marketplace,Tarjeta,Promo 15%,1,355.11,0.15,355.11,53.27,301.84,207.12,0
RETAILMAX S.A. - VENTAS 2021,2021-001647,2021-06-30 06:25:20,S1005,C00027,P2158,Marketplace,Tarjeta,Black Friday,1,542.39,0.0,542.39,70.51,471.88,274.83,0
RETAILMAX S.A. - VENTAS 2021,2021-001648,2021-02-02 05:54:31,S1039,C00545,P2041,Web,Financiamiento,Cyber Week,1,46.52,0.0,46.52,6.05,40.47,34.06,0
RETAILMAX S.A. - VENTAS 2021,2021-001649,2021-01-16 12:23:08,S1010,C00100,P2054,Call Center,Tarjeta,Black Friday,4,370.62,0.2,1482.48,177.9,1304.58,220.6,0
RETAILMAX S.A. - VENTAS 2021,2021-001650,2021-04-19 06:05:57,S1039,C00556,P2136,Call Center,Billetera Digital,Cyber Week,1,131.58,0.15,131.58,17.11,114.47,99.42,1
RETAILMAX S.A. - VENTAS 2021,2021-001651,2021-02-04 08:15:20,S1010,C00495,P2154,Call Center,Billetera Digital,2x1,3,586.57,0.2,1759.71,211.17,1548.54,427.53,0
RETAILMAX S.A. - VENTAS 2021,2021-001652,2021-06-14 23:23:37,S1030,C00402,P2021,Tienda,Financiamiento,Promo 10%,1,439.47,0.0,439.47,65.92,373.55,239.98,0
RETAILMAX S.A. - VENTAS 2021,2021-001653,2021-10-20 12:56:25,S1013,C00423,P2108,Marketplace,Transferencia,2x1,1,240.87,0.15,240.87,28.9,211.97,144.01,1
RETAILMAX S.A. - VENTAS 2021,2021-001654,2021-01-04 11:28:29,S1010,C00658,P2101,Web,Tarjeta,Black Friday,4,336.53,0.0,1346.12,161.53,1184.59,262.94,0
RETAILMAX S.A. - VENTAS 2021,2021-001655,2021-10-15 04:14:29,S1043,C00525,P2117,Call Center,Billetera Digital,Black Friday,2,79.99,0.05,159.98,20.8,139.18,41.82,1
RETAILMAX S.A. - VENTAS 2021,2021-001656,2021-06-24 04:21:36,S1014,C00740,P2015,Marketplace,Efectivo,Promo 15%,2,173.77,0.0,347.54,41.7,305.84,122.14,0
RETAILMAX S.A. - VENTAS 2021,2021-001657,2021-08-06 10:41:03,S1028,C00092,P2079,Tienda,Transferencia,Cyber Week,1,249.59,0.0,249.59,37.44,212.15,156.92,0
RETAILMAX S.A. - VENTAS 2021,2021-001658,2021-12-23 09:24:13,S1016,C00016,P2155,Marketplace,Transferencia,2x1,3,157.33,0.0,471.99,56.64,415.35,71.96,0
RETAILMAX S.A. - VENTAS 2021,2021-001659,2021-09-29 13:14:42,S1010,C00191,P2050,Marketplace,Financiamiento,Sin Promo,1,273.95,0.0,273.95,32.87,241.08,192.16,0
RETAILMAX S.A. - VENTAS 2021,2021-001660,2021-05-26 11:55:59,S1042,C00090,P2091,Web,Billetera Digital,Black Friday,1,541.5,0.0,541.5,70.39,471.11,397.11,0
RETAILMAX S.A. - VENTAS 2021,2021-001661,2021-02-21 13:11:57,S1010,C00539,P2102,Marketplace,Transferencia,Sin Promo,1,500.87,0.0,500.87,60.1,440.77,270.07,0
RETAILMAX S.A. - VENTAS 2021,2021-001662,2021-10-23 07:43:47,S1013,C00778,P2015,Web,Tarjeta,Promo 15%,2,173.77,0.0,347.54,41.7,305.84,122.14,0
RETAILMAX S.A. - VENTAS 2021,2021-001663,2021-10-09 19:42:30,S1024,C00223,P2043,Marketplace,Billetera Digital,Cyber Week,4,313.61,0.0,1254.44,188.17,1066.27,244.5,0
RETAILMAX S.A. - VENTAS 2021,2021-001664,2021-02-21 14:41:47,S1038,C00752,P2096,Marketplace,Financiamiento,Sin Promo,3,636.0,0.0,1908.0,248.04,1659.96,369.96,1
RETAILMAX S.A. - VENTAS 2021,2021-001665,2021-06-20 09:47:44,S1012,C00562,P2128,Tienda,Tarjeta,Black Friday,3,557.39,0.0,1672.17,200.66,1471.51,269.57,0
RETAILMAX S.A. - VENTAS 2021,2021-001666,2021-02-24 17:21:58,S1043,C00729,P2109,Marketplace,Financiamiento,Black Friday,1,166.62,0.2,166.62,21.66,144.96,141.94,0
RETAILMAX S.A. - VENTAS 2021,2021-001667,2021-05-16 05:46:55,S1013,C00651,P2152,Web,Tarjeta,Promo 15%,2,449.56,0.1,899.12,107.89,791.23,338.06,0
RETAILMAX S.A. - VENTAS 2021,2021-001668,2021-04-05 23:36:38,S1002,C00123,P2088,Tienda,Tarjeta,2x1,4,486.13,0.15,1944.52,252.79,1691.73,308.2,0
RETAILMAX S.A. - VENTAS 2021,2021-001669,2021-12-29 04:36:41,S1042,C00211,P2118,Web,Financiamiento,Sin Promo,1,52.12,0.2,52.12,6.78,45.34,45.65,1
RETAILMAX S.A. - VENTAS 2021,2021-001670,2021-09-25 09:57:03,S1003,C00767,P2153,Web,Financiamiento,Black Friday,2,346.72,0.15,693.44,90.15,603.29,293.96,0
RETAILMAX S.A. - VENTAS 2021,2021-001671,2021-01-31 15:38:44,S1007,C00775,P2006,Call Center,Efectivo,Black Friday,1,341.71,0.15,341.71,44.42,297.29,287.52,0
RETAILMAX S.A. - VENTAS 2021,2021-001672,2021-06-26 04:57:33,S1004,C00643,P2101,Call Center,Billetera Digital,Promo 15%,1,302.88,0.1,302.88,39.37,263.51,262.94,0
RETAILMAX S.A. - VENTAS 2021,2021-001673,2021-05-08 22:26:30,S1045,C00455,P2144,Call Center,Transferencia,Cyber Week,4,272.5,0.0,1090.0,141.7,948.3,177.43,0
RETAILMAX S.A. - VENTAS 2021,2021-001674,2021-09-12 00:03:10,S1005,C00320,P2035,Web,Transferencia,Cyber Week,5,861.27,0.05,4306.35,559.83,3746.52,418.3,0
RETAILMAX S.A. - VENTAS 2021,2021-001675,2021-10-23 06:42:44,S1010,C00331,P2069,Tienda,Efectivo,Promo 10%,3,172.4,0.1,517.2,62.06,455.14,145.02,1
RETAILMAX S.A. - VENTAS 2021,2021-001676,2021-01-21 08:24:18,S1037,C00107,P2072,Tienda,Tarjeta,Cyber Week,6,513.93,0.15,3083.58,400.87,2682.71,420.23,0
RETAILMAX S.A. - VENTAS 2021,2021-001677,2021-03-10 07:56:31,S1028,C00524,P2098,Tienda,Efectivo,Cyber Week,1,645.08,0.0,645.08,96.76,548.32,389.5,0
RETAILMAX S.A. - VENTAS 2021,2021-001678,2021-12-23 00:30:03,S1022,C00482,P2153,Web,Financiamiento,Promo 10%,1,407.91,0.0,407.91,61.19,346.72,293.96,0
RETAILMAX S.A. - VENTAS 2021,2021-001679,2021-11-28 04:29:13,S1011,C00522,P2138,Call Center,Financiamiento,Cyber Week,4,720.1,0.0,2880.4,345.65,2534.75,375.47,0
RETAILMAX S.A. - VENTAS 2021,2021-001680,2021-12-15 10:00:53,S1016,C00045,P2015,Web,Efectivo,2x1,2,173.77,0.0,347.54,41.7,305.84,122.14,0
RETAILMAX S.A. - VENTAS 2021,2021-001681,2021-04-07 08:50:20,S1037,C00559,P2004,Call Center,Tarjeta,Promo 15%,2,543.65,0.0,1087.3,141.35,945.95,298.92,0
RETAILMAX S.A. - VENTAS 2021,2021-001682,2021-08-10 16:52:42,S1043,C00459,P2116,Tienda,Financiamiento,Black Friday,1,595.12,0.2,595.12,77.37,517.75,358.01,0
RETAILMAX S.A. - VENTAS 2021,2021-001683,2021-04-15 15:03:05,S1032,C00254,P2142,Web,Transferencia,Promo 15%,1,493.89,0.0,493.89,74.08,419.81,331.65,0
RETAILMAX S.A. - VENTAS 2021,2021-001684,2021-08-07 00:30:04,S1045,C00330,P2035,Tienda,Billetera Digital,2x1,2,725.28,0.2,1450.56,188.57,1261.99,418.3,0
RETAILMAX S.A. - VENTAS 2021,2021-001685,2021-06-05 23:27:23,S1021,C00129,P2008,Marketplace,Financiamiento,2x1,1,874.23,0.0,874.23,131.13,743.1,421.75,0
RETAILMAX S.A. - VENTAS 2021,2021-001686,2021-03-24 17:29:20,S1029,C00710,P2149,Tienda,Efectivo,Cyber Week,1,224.81,0.0,224.81,33.72,191.09,173.08,0
RETAILMAX S.A. - VENTAS 2021,2021-001687,2021-07-16 07:58:08,S1015,C00075,P2106,Web,Tarjeta,Promo 15%,6,415.28,0.1,2491.68,299.0,2192.68,310.34,1
RETAILMAX S.A. - VENTAS 2021,2021-001688,2021-07-09 19:00:23,S1035,C00650,P2015,Marketplace,Billetera Digital,Promo 15%,1,173.77,0.0,173.77,26.07,147.7,122.14,1
RETAILMAX S.A. - VENTAS 2021,2021-001689,2021-07-26 00:44:20,S1045,C00564,P2063,Web,Transferencia,Promo 15%,1,70.41,0.0,70.41,9.15,61.26,34.56,0
RETAILMAX S.A. - VENTAS 2021,2021-001690,2021-12-09 20:14:30,S1038,C00453,P2054,Web,Financiamiento,Black Friday,4,416.95,0.1,1667.8,216.81,1450.99,220.6,0
RETAILMAX S.A. - VENTAS 2021,2021-001691,2021-03-18 00:42:45,S1016,C00190,P2005,Call Center,Billetera Digital,Promo 15%,1,464.04,0.15,464.04,55.68,408.36,390.45,0
RETAILMAX S.A. - VENTAS 2021,2021-001692,2021-09-04 07:02:31,S1005,C00416,P2064,Marketplace,Financiamiento,Promo 15%,1,77.61,0.15,77.61,10.09,67.52,57.47,1
RETAILMAX S.A. - VENTAS 2021,2021-001693,2021-05-20 21:20:33,S1041,C00226,P2156,Marketplace,Tarjeta,2x1,1,77.36,0.05,77.36,10.06,67.3,55.02,0
RETAILMAX S.A. - VENTAS 2021,2021-001694,2021-11-16 07:08:45,S1030,C00498,P2028,Tienda,Transferencia,Promo 15%,4,598.19,0.0,2392.76,358.91,2033.85,344.08,0
RETAILMAX S.A. - VENTAS 2021,2021-001695,2021-05-04 19:23:14,S1012,C00720,P2117,Call Center,Billetera Digital,Sin Promo,1,84.2,0.0,84.2,10.1,74.1,41.82,1
RETAILMAX S.A. - VENTAS 2021,2021-001696,2021-02-09 03:45:25,S1041,C00424,P2122,Web,Financiamiento,Sin Promo,2,681.62,0.0,1363.24,177.22,1186.02,324.38,0
RETAILMAX S.A. - VENTAS 2021,2021-001697,2021-08-28 15:00:48,S1017,C00403,P2072,Tienda,Tarjeta,Cyber Week,2,513.93,0.15,1027.86,123.34,904.52,420.23,0
RETAILMAX S.A. - VENTAS 2021,2021-001698,2021-08-14 04:56:29,S1006,C00211,P2026,Web,Transferencia,Sin Promo,1,459.92,0.0,459.92,59.79,400.13,230.43,0
RETAILMAX S.A. - VENTAS 2021,2021-001699,2021-05-12 00:25:33,S1015,C00274,P2119,Tienda,Transferencia,Cyber Week,4,724.93,0.05,2899.72,347.97,2551.75,363.73,0
RETAILMAX S.A. - VENTAS 2021,2021-001700,2021-08-19 07:36:45,S1022,C00058,P2135,Tienda,Tarjeta,Promo 15%,1,152.93,0.0,152.93,22.94,129.99,71.27,0
RETAILMAX S.A. - VENTAS 2021,2021-001701,2021-10-02 22:54:18,S1034,C00428,P2146,Tienda,Financiamiento,Cyber Week,5,311.26,0.0,1556.3,233.44,1322.86,242.22,0
RETAILMAX S.A. - VENTAS 2021,2021-001702,2021-10-05 06:04:53,S1025,C00711,P2081,Tienda,Financiamiento,Promo 10%,2,339.41,0.15,678.82,101.82,577.0,192.91,0
RETAILMAX S.A. - VENTAS 2021,2021-001703,2021-06-19 03:38:39,S1032,C00689,P2031,Web,Billetera Digital,Promo 15%,1,183.24,0.1,183.24,27.49,155.75,111.43,0
RETAILMAX S.A. - VENTAS 2021,2021-001704,2021-08-07 12:42:18,S1007,C00662,P2016,Call Center,Billetera Digital,Cyber Week,5,138.07,0.2,690.35,89.75,600.6,121.18,0
RETAILMAX S.A. - VENTAS 2021,2021-001705,2021-01-14 03:33:00,S1009,C00788,P2015,Tienda,Transferencia,Promo 10%,6,156.39,0.1,938.34,121.98,816.36,122.14,0
RETAILMAX S.A. - VENTAS 2021,2021-001706,2021-03-22 08:31:39,S1040,C00054,P2054,Web,Efectivo,Promo 10%,3,393.79,0.15,1181.37,153.58,1027.79,220.6,0
RETAILMAX S.A. - VENTAS 2021,2021-001707,2021-03-09 10:44:26,S1042,C00636,P2036,Call Center,Efectivo,Black Friday,2,245.34,0.15,490.68,63.79,426.89,143.03,0
RETAILMAX S.A. - VENTAS 2021,2021-001708,2021-01-17 04:17:30,S1005,C00242,P2151,Web,Transferencia,Cyber Week,3,209.24,0.15,627.72,81.6,546.12,116.51,0
RETAILMAX S.A. - VENTAS 2021,2021-001709,2021-12-18 15:43:19,S1024,C00733,P2149,Web,Financiamiento,2x1,1,224.81,0.0,224.81,33.72,191.09,173.08,0
RETAILMAX S.A. - VENTAS 2021,2021-001710,2021-03-29 13:38:11,S1039,C00730,P2004,Call Center,Tarjeta,Sin Promo,1,543.65,0.0,543.65,70.67,472.98,298.92,0
RETAILMAX S.A. - VENTAS 2021,2021-001711,2021-04-19 02:39:56,S1041,C00542,P2134,Call Center,Efectivo,Cyber Week,1,241.56,0.0,241.56,31.4,210.16,153.79,0
RETAILMAX S.A. - VENTAS 2021,2021-001712,2021-05-17 18:56:31,S1006,C00741,P2134,Marketplace,Financiamiento,Promo 10%,3,205.33,0.15,615.99,80.08,535.91,153.79,0
RETAILMAX S.A. - VENTAS 2021,2021-001713,2021-09-30 20:39:16,S1010,C00159,P2071,Call Center,Efectivo,Black Friday,1,459.39,0.05,459.39,55.13,404.26,243.78,0
RETAILMAX S.A. - VENTAS 2021,2021-001714,2021-05-23 11:29:43,S1016,C00662,P2062,Tienda,Efectivo,2x1,1,111.89,0.0,111.89,13.43,98.46,74.21,0
RETAILMAX S.A. - VENTAS 2021,2021-001715,2021-07-12 19:29:42,S1017,C00398,P2075,Tienda,Efectivo,Sin Promo,2,580.05,0.0,1160.1,139.21,1020.89,301.87,0
RETAILMAX S.A. - VENTAS 2021,2021-001716,2021-12-25 19:25:32,S1009,C00306,P2101,Call Center,Financiamiento,Cyber Week,5,336.53,0.0,1682.65,218.74,1463.91,262.94,0
RETAILMAX S.A. - VENTAS 2021,2021-001717,2021-12-31 04:55:23,S1041,C00349,P2128,Web,Efectivo,Promo 10%,1,557.39,0.0,557.39,72.46,484.93,269.57,0
RETAILMAX S.A. - VENTAS 2021,2021-001718,2021-09-18 22:05:47,S1022,C00065,P2100,Web,Billetera Digital,Black Friday,2,571.97,0.0,1143.94,171.59,972.35,422.9,0
RETAILMAX S.A. - VENTAS 2021,2021-001719,2021-06-23 19:07:02,S1041,C00592,P2042,Marketplace,Transferencia,Black Friday,2,401.39,0.0,802.78,104.36,698.42,233.31,0
RETAILMAX S.A. - VENTAS 2021,2021-001720,2021-04-02 01:36:09,S1021,C00761,P2118,Web,Efectivo,Promo 10%,2,52.12,0.2,104.24,15.64,88.6,45.65,1
RETAILMAX S.A. - VENTAS 2021,2021-001721,2021-11-22 03:15:15,S1021,C00166,P2153,Call Center,Tarjeta,2x1,2,367.12,0.1,734.24,110.14,624.1,293.96,1
RETAILMAX S.A. - VENTAS 2021,2021-001722,2021-11-21 19:54:20,S1045,C00628,P2055,Marketplace,Financiamiento,Promo 10%,1,112.62,0.2,112.62,14.64,97.98,77.43,1
RETAILMAX S.A. - VENTAS 2021,2021-001723,2021-05-22 12:17:40,S1044,C00042,P2157,Tienda,Tarjeta,Cyber Week,1,178.7,0.2,178.7,23.23,155.47,118.28,1
RETAILMAX S.A. - VENTAS 2021,2021-001724,2021-01-13 01:06:17,S1013,C00197,P2156,Tienda,Tarjeta,Cyber Week,1,81.43,0.0,81.43,9.77,71.66,55.02,0
RETAILMAX S.A. - VENTAS 2021,2021-001725,2021-09-04 03:34:39,S1017,C00798,P2090,Marketplace,Tarjeta,Cyber Week,2,111.49,0.1,222.98,26.76,196.22,72.93,1
RETAILMAX S.A. - VENTAS 2021,2021-001726,2021-11-06 00:56:27,S1027,C00146,P2073,Marketplace,Financiamiento,Cyber Week,3,164.56,0.0,493.68,74.05,419.63,131.1,0
RETAILMAX S.A. - VENTAS 2021,2021-001727,2021-09-16 23:30:21,S1017,C00005,P2002,Marketplace,Efectivo,Sin Promo,1,290.16,0.0,290.16,34.82,255.34,134.76,0
RETAILMAX S.A. - VENTAS 2021,2021-001728,2021-03-17 21:51:28,S1045,C00318,P2023,Call Center,Transferencia,2x1,2,476.78,0.1,953.56,123.96,829.6,346.8,0
RETAILMAX S.A. - VENTAS 2021,2021-001729,2021-02-09 05:28:56,S1040,C00798,P2126,Marketplace,Billetera Digital,Black Friday,1,547.31,0.2,547.31,71.15,476.16,413.19,0
RETAILMAX S.A. - VENTAS 2021,2021-001730,2021-06-10 13:48:54,S1045,C00771,P2102,Call Center,Financiamiento,Sin Promo,2,450.78,0.1,901.56,117.2,784.36,270.07,0
RETAILMAX S.A. - VENTAS 2021,2021-001731,2021-11-03 01:46:43,S1029,C00426,P2145,Web,Financiamiento,Promo 15%,1,118.01,0.0,118.01,17.7,100.31,77.61,1
RETAILMAX S.A. - VENTAS 2021,2021-001732,2021-06-24 03:13:44,S1034,C00710,P2017,Marketplace,Billetera Digital,Promo 10%,1,252.27,0.1,252.27,37.84,214.43,182.13,0
RETAILMAX S.A. - VENTAS 2021,2021-001733,2021-07-13 20:29:53,S1013,C00055,P2158,Web,Transferencia,Black Friday,1,515.27,0.05,515.27,61.83,453.44,274.83,0
RETAILMAX S.A. - VENTAS 2021,2021-001734,2021-06-14 13:27:19,S1023,C00712,P2123,Marketplace,Efectivo,Black Friday,2,175.11,0.0,350.22,52.53,297.69,112.82,0
RETAILMAX S.A. - VENTAS 2021,2021-001735,2021-01-22 20:07:02,S1033,C00595,P2148,Call Center,Tarjeta,2x1,3,573.59,0.15,1720.77,258.12,1462.65,390.62,0
RETAILMAX S.A. - VENTAS 2021,2021-001736,2021-05-04 14:56:03,S1041,C00751,P2097,Call Center,Billetera Digital,Promo 15%,2,469.02,0.1,938.04,121.95,816.09,298.37,0
RETAILMAX S.A. - VENTAS 2021,2021-001737,2021-11-16 23:09:53,S1022,C00727,P2080,Web,Efectivo,Sin Promo,5,241.43,0.2,1207.15,181.07,1026.08,221.89,0
RETAILMAX S.A. - VENTAS 2021,2021-001738,2021-05-18 01:42:38,S1042,C00028,P2033,Call Center,Transferencia,Black Friday,4,64.29,0.2,257.16,33.43,223.73,61.26,0
RETAILMAX S.A. - VENTAS 2021,2021-001739,2021-10-12 19:16:15,S1019,C00055,P2084,Marketplace,Efectivo,Black Friday,3,10.89,0.0,32.67,4.9,27.77,8.31,0
